1028,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG01799
1029,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG01800
1030,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG01801
1031,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG01802
1032,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG01804
1033,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG01805
1034,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG01806
1035,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG01807
1036,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG01808
1037,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG01809
1038,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG01810
1039,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG01811
1040,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG01812
1041,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG01813
1042,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG01815
1043,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG01816
1044,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG01817
1045,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG02151
1046,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG02152
1047,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG02153
1048,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG02154
1049,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG02155
1050,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG02156
1051,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG02164
1052,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG02165
1053,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG02166
1054,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG02178
1055,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG02179
1056,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG02180
1057,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG02181
1058,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG02182
1059,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG02184
1060,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG02185
1061,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG02186
1062,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG02187
1063,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG02188
1064,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG02190
1065,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG02250
1066,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG02351
1067,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG02353
1068,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG02355
1069,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG02356
1070,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG02360
1071,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG02364
1072,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG02367
1073,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG02371
1074,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG02373
1075,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG02374
1076,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG02375
1077,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG02379
1078,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG02380
1079,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG02382
1080,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG02383
1081,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG02384
1082,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG02385
1083,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG02386
1084,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG02389
1085,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG02390
1086,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG02391
1087,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG02392
1088,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG02394
1089,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG02395
1090,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG02396
1091,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG02397
1092,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG02398
1093,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG02399
1094,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG02401
1095,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG02402
1096,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG02406
1097,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG02407
1098,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG02408
1099,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG02409
1100,EAST ASIAN,"Chinese Dai in Xishuangbanna, China",HG02410
1101,EAST ASIAN,"Han Chinese in Bejing, China",NA18525
1102,EAST ASIAN,"Han Chinese in Bejing, China",NA18526
1103,EAST ASIAN,"Han Chinese in Bejing, China",NA18528
1104,EAST ASIAN,"Han Chinese in Bejing, China",NA18530
1105,EAST ASIAN,"Han Chinese in Bejing, China",NA18531
1106,EAST ASIAN,"Han Chinese in Bejing, China",NA18532
1107,EAST ASIAN,"Han Chinese in Bejing, China",NA18533
1108,EAST ASIAN,"Han Chinese in Bejing, China",NA18534
1109,EAST ASIAN,"Han Chinese in Bejing, China",NA18535
1110,EAST ASIAN,"Han Chinese in Bejing, China",NA18536
1111,EAST ASIAN,"Han Chinese in Bejing, China",NA18537
1112,EAST ASIAN,"Han Chinese in Bejing, China",NA18538
1113,EAST ASIAN,"Han Chinese in Bejing, China",NA18539
1114,EAST ASIAN,"Han Chinese in Bejing, China",NA18541
1115,EAST ASIAN,"Han Chinese in Bejing, China",NA18542
1116,EAST ASIAN,"Han Chinese in Bejing, China",NA18543
1117,EAST ASIAN,"Han Chinese in Bejing, China",NA18544
1118,EAST ASIAN,"Han Chinese in Bejing, China",NA18545
1119,EAST ASIAN,"Han Chinese in Bejing, China",NA18546
1120,EAST ASIAN,"Han Chinese in Bejing, China",NA18547
1121,EAST ASIAN,"Han Chinese in Bejing, China",NA18548
1122,EAST ASIAN,"Han Chinese in Bejing, China",NA18549
1123,EAST ASIAN,"Han Chinese in Bejing, China",NA18550
1124,EAST ASIAN,"Han Chinese in Bejing, China",NA18552
1125,EAST ASIAN,"Han Chinese in Bejing, China",NA18553
1126,EAST ASIAN,"Han Chinese in Bejing, China",NA18555
1127,EAST ASIAN,"Han Chinese in Bejing, China",NA18557
1128,EAST ASIAN,"Han Chinese in Bejing, China",NA18558
1129,EAST ASIAN,"Han Chinese in Bejing, China",NA18559
1130,EAST ASIAN,"Han Chinese in Bejing, China",NA18560
1131,EAST ASIAN,"Han Chinese in Bejing, China",NA18561
1132,EAST ASIAN,"Han Chinese in Bejing, China",NA18562
1133,EAST ASIAN,"Han Chinese in Bejing, China",NA18563
1134,EAST ASIAN,"Han Chinese in Bejing, China",NA18564
1135,EAST ASIAN,"Han Chinese in Bejing, China",NA18565
1136,EAST ASIAN,"Han Chinese in Bejing, China",NA18566
1137,EAST ASIAN,"Han Chinese in Bejing, China",NA18567
1138,EAST ASIAN,"Han Chinese in Bejing, China",NA18570
1139,EAST ASIAN,"Han Chinese in Bejing, China",NA18571
1140,EAST ASIAN,"Han Chinese in Bejing, China",NA18572
1141,EAST ASIAN,"Han Chinese in Bejing, China",NA18573
1142,EAST ASIAN,"Han Chinese in Bejing, China",NA18574
1143,EAST ASIAN,"Han Chinese in Bejing, China",NA18577
1144,EAST ASIAN,"Han Chinese in Bejing, China",NA18579
1145,EAST ASIAN,"Han Chinese in Bejing, China",NA18582
1146,EAST ASIAN,"Han Chinese in Bejing, China",NA18591
1147,EAST ASIAN,"Han Chinese in Bejing, China",NA18592
1148,EAST ASIAN,"Han Chinese in Bejing, China",NA18593
1149,EAST ASIAN,"Han Chinese in Bejing, China",NA18595
1150,EAST ASIAN,"Han Chinese in Bejing, China",NA18596
1151,EAST ASIAN,"Han Chinese in Bejing, China",NA18597
1152,EAST ASIAN,"Han Chinese in Bejing, China",NA18599
1153,EAST ASIAN,"Han Chinese in Bejing, China",NA18602
1154,EAST ASIAN,"Han Chinese in Bejing, China",NA18603
1155,EAST ASIAN,"Han Chinese in Bejing, China",NA18605
1156,EAST ASIAN,"Han Chinese in Bejing, China",NA18606
1157,EAST ASIAN,"Han Chinese in Bejing, China",NA18608
1158,EAST ASIAN,"Han Chinese in Bejing, China",NA18609
1159,EAST ASIAN,"Han Chinese in Bejing, China",NA18610
1160,EAST ASIAN,"Han Chinese in Bejing, China",NA18611
1161,EAST ASIAN,"Han Chinese in Bejing, China",NA18612
1162,EAST ASIAN,"Han Chinese in Bejing, China",NA18613
1163,EAST ASIAN,"Han Chinese in Bejing, China",NA18614
1164,EAST ASIAN,"Han Chinese in Bejing, China",NA18615
1165,EAST ASIAN,"Han Chinese in Bejing, China",NA18616
1166,EAST ASIAN,"Han Chinese in Bejing, China",NA18617
1167,EAST ASIAN,"Han Chinese in Bejing, China",NA18618
1168,EAST ASIAN,"Han Chinese in Bejing, China",NA18619
1169,EAST ASIAN,"Han Chinese in Bejing, China",NA18620
1170,EAST ASIAN,"Han Chinese in Bejing, China",NA18621
1171,EAST ASIAN,"Han Chinese in Bejing, China",NA18622
1172,EAST ASIAN,"Han Chinese in Bejing, China",NA18623
1173,EAST ASIAN,"Han Chinese in Bejing, China",NA18624
1174,EAST ASIAN,"Han Chinese in Bejing, China",NA18625
1175,EAST ASIAN,"Han Chinese in Bejing, China",NA18626
1176,EAST ASIAN,"Han Chinese in Bejing, China",NA18627
1177,EAST ASIAN,"Han Chinese in Bejing, China",NA18628
1178,EAST ASIAN,"Han Chinese in Bejing, China",NA18629
1179,EAST ASIAN,"Han Chinese in Bejing, China",NA18630
1180,EAST ASIAN,"Han Chinese in Bejing, China",NA18631
1181,EAST ASIAN,"Han Chinese in Bejing, China",NA18632
1182,EAST ASIAN,"Han Chinese in Bejing, China",NA18633
1183,EAST ASIAN,"Han Chinese in Bejing, China",NA18634
1184,EAST ASIAN,"Han Chinese in Bejing, China",NA18635
1185,EAST ASIAN,"Han Chinese in Bejing, China",NA18636
1186,EAST ASIAN,"Han Chinese in Bejing, China",NA18637
1187,EAST ASIAN,"Han Chinese in Bejing, China",NA18638
1188,EAST ASIAN,"Han Chinese in Bejing, China",NA18639
1189,EAST ASIAN,"Han Chinese in Bejing, China",NA18640
1190,EAST ASIAN,"Han Chinese in Bejing, China",NA18641
1191,EAST ASIAN,"Han Chinese in Bejing, China",NA18642
1192,EAST ASIAN,"Han Chinese in Bejing, China",NA18643
1193,EAST ASIAN,"Han Chinese in Bejing, China",NA18644
1194,EAST ASIAN,"Han Chinese in Bejing, China",NA18645
1195,EAST ASIAN,"Han Chinese in Bejing, China",NA18646
1196,EAST ASIAN,"Han Chinese in Bejing, China",NA18647
1197,EAST ASIAN,"Han Chinese in Bejing, China",NA18648
1198,EAST ASIAN,"Han Chinese in Bejing, China",NA18740
1199,EAST ASIAN,"Han Chinese in Bejing, China",NA18745
1200,EAST ASIAN,"Han Chinese in Bejing, China",NA18747
1201,EAST ASIAN,"Han Chinese in Bejing, China",NA18748
1202,EAST ASIAN,"Han Chinese in Bejing, China",NA18749
1203,EAST ASIAN,"Han Chinese in Bejing, China",NA18757
1204,EAST ASIAN,Southern Han Chinese,HG00403
1205,EAST ASIAN,Southern Han Chinese,HG00404
1206,EAST ASIAN,Southern Han Chinese,HG00406
1207,EAST ASIAN,Southern Han Chinese,HG00407
1208,EAST ASIAN,Southern Han Chinese,HG00409
1209,EAST ASIAN,Southern Han Chinese,HG00410
1210,EAST ASIAN,Southern Han Chinese,HG00419
1211,EAST ASIAN,Southern Han Chinese,HG00421
1212,EAST ASIAN,Southern Han Chinese,HG00422
1213,EAST ASIAN,Southern Han Chinese,HG00428
1214,EAST ASIAN,Southern Han Chinese,HG00436
1215,EAST ASIAN,Southern Han Chinese,HG00437
1216,EAST ASIAN,Southern Han Chinese,HG00442
1217,EAST ASIAN,Southern Han Chinese,HG00443
1218,EAST ASIAN,Southern Han Chinese,HG00445
1219,EAST ASIAN,Southern Han Chinese,HG00446
1220,EAST ASIAN,Southern Han Chinese,HG00448
1221,EAST ASIAN,Southern Han Chinese,HG00449
1222,EAST ASIAN,Southern Han Chinese,HG00451
1223,EAST ASIAN,Southern Han Chinese,HG00452
1224,EAST ASIAN,Southern Han Chinese,HG00457
1225,EAST ASIAN,Southern Han Chinese,HG00458
1226,EAST ASIAN,Southern Han Chinese,HG00463
1227,EAST ASIAN,Southern Han Chinese,HG00464
1228,EAST ASIAN,Southern Han Chinese,HG00472
1229,EAST ASIAN,Southern Han Chinese,HG00473
1230,EAST ASIAN,Southern Han Chinese,HG00475
1231,EAST ASIAN,Southern Han Chinese,HG00476
1232,EAST ASIAN,Southern Han Chinese,HG00478
1233,EAST ASIAN,Southern Han Chinese,HG00479
1234,EAST ASIAN,Southern Han Chinese,HG00500
1235,EAST ASIAN,Southern Han Chinese,HG00513
1236,EAST ASIAN,Southern Han Chinese,HG00524
1237,EAST ASIAN,Southern Han Chinese,HG00525
1238,EAST ASIAN,Southern Han Chinese,HG00530
1239,EAST ASIAN,Southern Han Chinese,HG00531
1240,EAST ASIAN,Southern Han Chinese,HG00533
1241,EAST ASIAN,Southern Han Chinese,HG00534
1242,EAST ASIAN,Southern Han Chinese,HG00536
1243,EAST ASIAN,Southern Han Chinese,HG00537
1244,EAST ASIAN,Southern Han Chinese,HG00542
1245,EAST ASIAN,Southern Han Chinese,HG00543
1246,EAST ASIAN,Southern Han Chinese,HG00556
1247,EAST ASIAN,Southern Han Chinese,HG00557
1248,EAST ASIAN,Southern Han Chinese,HG00559
1249,EAST ASIAN,Southern Han Chinese,HG00560
1250,EAST ASIAN,Southern Han Chinese,HG00565
1251,EAST ASIAN,Southern Han Chinese,HG00566
1252,EAST ASIAN,Southern Han Chinese,HG00580
1253,EAST ASIAN,Southern Han Chinese,HG00581
1254,EAST ASIAN,Southern Han Chinese,HG00583
1255,EAST ASIAN,Southern Han Chinese,HG00584
1256,EAST ASIAN,Southern Han Chinese,HG00589
1257,EAST ASIAN,Southern Han Chinese,HG00590
1258,EAST ASIAN,Southern Han Chinese,HG00592
1259,EAST ASIAN,Southern Han Chinese,HG00593
1260,EAST ASIAN,Southern Han Chinese,HG00595
1261,EAST ASIAN,Southern Han Chinese,HG00596
1262,EAST ASIAN,Southern Han Chinese,HG00598
1263,EAST ASIAN,Southern Han Chinese,HG00599
1264,EAST ASIAN,Southern Han Chinese,HG00607
1265,EAST ASIAN,Southern Han Chinese,HG00608
1266,EAST ASIAN,Southern Han Chinese,HG00610
1267,EAST ASIAN,Southern Han Chinese,HG00611
1268,EAST ASIAN,Southern Han Chinese,HG00613
1269,EAST ASIAN,Southern Han Chinese,HG00614
1270,EAST ASIAN,Southern Han Chinese,HG00619
1271,EAST ASIAN,Southern Han Chinese,HG00620
1272,EAST ASIAN,Southern Han Chinese,HG00622
1273,EAST ASIAN,Southern Han Chinese,HG00623
1274,EAST ASIAN,Southern Han Chinese,HG00625
1275,EAST ASIAN,Southern Han Chinese,HG00626
1276,EAST ASIAN,Southern Han Chinese,HG00628
1277,EAST ASIAN,Southern Han Chinese,HG00629
1278,EAST ASIAN,Southern Han Chinese,HG00631
1279,EAST ASIAN,Southern Han Chinese,HG00632
1280,EAST ASIAN,Southern Han Chinese,HG00634
1281,EAST ASIAN,Southern Han Chinese,HG00650
1282,EAST ASIAN,Southern Han Chinese,HG00651
1283,EAST ASIAN,Southern Han Chinese,HG00653
1284,EAST ASIAN,Southern Han Chinese,HG00654
1285,EAST ASIAN,Southern Han Chinese,HG00656
1286,EAST ASIAN,Southern Han Chinese,HG00657
1287,EAST ASIAN,Southern Han Chinese,HG00662
1288,EAST ASIAN,Southern Han Chinese,HG00663
1289,EAST ASIAN,Southern Han Chinese,HG00671
1290,EAST ASIAN,Southern Han Chinese,HG00672
1291,EAST ASIAN,Southern Han Chinese,HG00674
1292,EAST ASIAN,Southern Han Chinese,HG00675
1293,EAST ASIAN,Southern Han Chinese,HG00683
1294,EAST ASIAN,Southern Han Chinese,HG00684
1295,EAST ASIAN,Southern Han Chinese,HG00689
1296,EAST ASIAN,Southern Han Chinese,HG00690
1297,EAST ASIAN,Southern Han Chinese,HG00692
1298,EAST ASIAN,Southern Han Chinese,HG00693
1299,EAST ASIAN,Southern Han Chinese,HG00698
1300,EAST ASIAN,Southern Han Chinese,HG00699
1301,EAST ASIAN,Southern Han Chinese,HG00701
1302,EAST ASIAN,Southern Han Chinese,HG00704
1303,EAST ASIAN,Southern Han Chinese,HG00705
1304,EAST ASIAN,Southern Han Chinese,HG00707
1305,EAST ASIAN,Southern Han Chinese,HG00708
1306,EAST ASIAN,Southern Han Chinese,HG00717
1307,EAST ASIAN,Southern Han Chinese,HG00728
1308,EAST ASIAN,Southern Han Chinese,HG00729
1309,EAST ASIAN,"Japanese in Tokyo, Japan",NA18939
1310,EAST ASIAN,"Japanese in Tokyo, Japan",NA18940
1311,EAST ASIAN,"Japanese in Tokyo, Japan",NA18941
1312,EAST ASIAN,"Japanese in Tokyo, Japan",NA18942
1313,EAST ASIAN,"Japanese in Tokyo, Japan",NA18943
1314,EAST ASIAN,"Japanese in Tokyo, Japan",NA18944
1315,EAST ASIAN,"Japanese in Tokyo, Japan",NA18945
1316,EAST ASIAN,"Japanese in Tokyo, Japan",NA18946
1317,EAST ASIAN,"Japanese in Tokyo, Japan",NA18947
1318,EAST ASIAN,"Japanese in Tokyo, Japan",NA18948
1319,EAST ASIAN,"Japanese in Tokyo, Japan",NA18949
1320,EAST ASIAN,"Japanese in Tokyo, Japan",NA18950
1321,EAST ASIAN,"Japanese in Tokyo, Japan",NA18951
1322,EAST ASIAN,"Japanese in Tokyo, Japan",NA18952
1323,EAST ASIAN,"Japanese in Tokyo, Japan",NA18953
1324,EAST ASIAN,"Japanese in Tokyo, Japan",NA18954
1325,EAST ASIAN,"Japanese in Tokyo, Japan",NA18956
1326,EAST ASIAN,"Japanese in Tokyo, Japan",NA18957
1327,EAST ASIAN,"Japanese in Tokyo, Japan",NA18959
1328,EAST ASIAN,"Japanese in Tokyo, Japan",NA18960
1329,EAST ASIAN,"Japanese in Tokyo, Japan",NA18961
1330,EAST ASIAN,"Japanese in Tokyo, Japan",NA18962
1331,EAST ASIAN,"Japanese in Tokyo, Japan",NA18963
1332,EAST ASIAN,"Japanese in Tokyo, Japan",NA18964
1333,EAST ASIAN,"Japanese in Tokyo, Japan",NA18965
1334,EAST ASIAN,"Japanese in Tokyo, Japan",NA18966
1335,EAST ASIAN,"Japanese in Tokyo, Japan",NA18967
1336,EAST ASIAN,"Japanese in Tokyo, Japan",NA18968
1337,EAST ASIAN,"Japanese in Tokyo, Japan",NA18969
1338,EAST ASIAN,"Japanese in Tokyo, Japan",NA18970
1339,EAST ASIAN,"Japanese in Tokyo, Japan",NA18971
1340,EAST ASIAN,"Japanese in Tokyo, Japan",NA18972
1341,EAST ASIAN,"Japanese in Tokyo, Japan",NA18973
1342,EAST ASIAN,"Japanese in Tokyo, Japan",NA18974
1343,EAST ASIAN,"Japanese in Tokyo, Japan",NA18975
1344,EAST ASIAN,"Japanese in Tokyo, Japan",NA18976
1345,EAST ASIAN,"Japanese in Tokyo, Japan",NA18977
1346,EAST ASIAN,"Japanese in Tokyo, Japan",NA18978
1347,EAST ASIAN,"Japanese in Tokyo, Japan",NA18979
1348,EAST ASIAN,"Japanese in Tokyo, Japan",NA18980
1349,EAST ASIAN,"Japanese in Tokyo, Japan",NA18981
1350,EAST ASIAN,"Japanese in Tokyo, Japan",NA18982
1351,EAST ASIAN,"Japanese in Tokyo, Japan",NA18983
1352,EAST ASIAN,"Japanese in Tokyo, Japan",NA18984
1353,EAST ASIAN,"Japanese in Tokyo, Japan",NA18985
1354,EAST ASIAN,"Japanese in Tokyo, Japan",NA18986
1355,EAST ASIAN,"Japanese in Tokyo, Japan",NA18987
1356,EAST ASIAN,"Japanese in Tokyo, Japan",NA18988
1357,EAST ASIAN,"Japanese in Tokyo, Japan",NA18989
1358,EAST ASIAN,"Japanese in Tokyo, Japan",NA18990
1359,EAST ASIAN,"Japanese in Tokyo, Japan",NA18991
1360,EAST ASIAN,"Japanese in Tokyo, Japan",NA18992
1361,EAST ASIAN,"Japanese in Tokyo, Japan",NA18993
1362,EAST ASIAN,"Japanese in Tokyo, Japan",NA18994
1363,EAST ASIAN,"Japanese in Tokyo, Japan",NA18995
1364,EAST ASIAN,"Japanese in Tokyo, Japan",NA18997
1365,EAST ASIAN,"Japanese in Tokyo, Japan",NA18998
1366,EAST ASIAN,"Japanese in Tokyo, Japan",NA18999
1367,EAST ASIAN,"Japanese in Tokyo, Japan",NA19000
1368,EAST ASIAN,"Japanese in Tokyo, Japan",NA19001
1369,EAST ASIAN,"Japanese in Tokyo, Japan",NA19002
1370,EAST ASIAN,"Japanese in Tokyo, Japan",NA19003
1371,EAST ASIAN,"Japanese in Tokyo, Japan",NA19004
1372,EAST ASIAN,"Japanese in Tokyo, Japan",NA19005
1373,EAST ASIAN,"Japanese in Tokyo, Japan",NA19006
1374,EAST ASIAN,"Japanese in Tokyo, Japan",NA19007
1375,EAST ASIAN,"Japanese in Tokyo, Japan",NA19009
1376,EAST ASIAN,"Japanese in Tokyo, Japan",NA19010
1377,EAST ASIAN,"Japanese in Tokyo, Japan",NA19011
1378,EAST ASIAN,"Japanese in Tokyo, Japan",NA19012
1379,EAST ASIAN,"Japanese in Tokyo, Japan",NA19054
1380,EAST ASIAN,"Japanese in Tokyo, Japan",NA19055
1381,EAST ASIAN,"Japanese in Tokyo, Japan",NA19056
1382,EAST ASIAN,"Japanese in Tokyo, Japan",NA19057
1383,EAST ASIAN,"Japanese in Tokyo, Japan",NA19058
1384,EAST ASIAN,"Japanese in Tokyo, Japan",NA19059
1385,EAST ASIAN,"Japanese in Tokyo, Japan",NA19060
1386,EAST ASIAN,"Japanese in Tokyo, Japan",NA19062
1387,EAST ASIAN,"Japanese in Tokyo, Japan",NA19063
1388,EAST ASIAN,"Japanese in Tokyo, Japan",NA19064
1389,EAST ASIAN,"Japanese in Tokyo, Japan",NA19065
1390,EAST ASIAN,"Japanese in Tokyo, Japan",NA19066
1391,EAST ASIAN,"Japanese in Tokyo, Japan",NA19067
1392,EAST ASIAN,"Japanese in Tokyo, Japan",NA19068
1393,EAST ASIAN,"Japanese in Tokyo, Japan",NA19070
1394,EAST ASIAN,"Japanese in Tokyo, Japan",NA19072
1395,EAST ASIAN,"Japanese in Tokyo, Japan",NA19074
1396,EAST ASIAN,"Japanese in Tokyo, Japan",NA19075
1397,EAST ASIAN,"Japanese in Tokyo, Japan",NA19076
1398,EAST ASIAN,"Japanese in Tokyo, Japan",NA19077
1399,EAST ASIAN,"Japanese in Tokyo, Japan",NA19078
1400,EAST ASIAN,"Japanese in Tokyo, Japan",NA19079
1401,EAST ASIAN,"Japanese in Tokyo, Japan",NA19080
1402,EAST ASIAN,"Japanese in Tokyo, Japan",NA19081
1403,EAST ASIAN,"Japanese in Tokyo, Japan",NA19082
1404,EAST ASIAN,"Japanese in Tokyo, Japan",NA19083
1405,EAST ASIAN,"Japanese in Tokyo, Japan",NA19084
1406,EAST ASIAN,"Japanese in Tokyo, Japan",NA19085
1407,EAST ASIAN,"Japanese in Tokyo, Japan",NA19086
1408,EAST ASIAN,"Japanese in Tokyo, Japan",NA19087
1409,EAST ASIAN,"Japanese in Tokyo, Japan",NA19088
1410,EAST ASIAN,"Japanese in Tokyo, Japan",NA19089
1411,EAST ASIAN,"Japanese in Tokyo, Japan",NA19090
1412,EAST ASIAN,"Japanese in Tokyo, Japan",NA19091
1413,EAST ASIAN,"Kinh in Ho Chi Minh City, Vietnam",HG01595
1414,EAST ASIAN,"Kinh in Ho Chi Minh City, Vietnam",HG01596
1415,EAST ASIAN,"Kinh in Ho Chi Minh City, Vietnam",HG01597
1416,EAST ASIAN,"Kinh in Ho Chi Minh City, Vietnam",HG01598
1417,EAST ASIAN,"Kinh in Ho Chi Minh City, Vietnam",HG01599
1418,EAST ASIAN,"Kinh in Ho Chi Minh City, Vietnam",HG01600
1419,EAST ASIAN,"Kinh in Ho Chi Minh City, Vietnam",HG01840
1420,EAST ASIAN,"Kinh in Ho Chi Minh City, Vietnam",HG01841
1421,EAST ASIAN,"Kinh in Ho Chi Minh City, Vietnam",HG01842
1422,EAST ASIAN,"Kinh in Ho Chi Minh City, Vietnam",HG01843
1423,EAST ASIAN,"Kinh in Ho Chi Minh City, Vietnam",HG01844
1424,EAST ASIAN,"Kinh in Ho Chi Minh City, Vietnam",HG01845
1425,EAST ASIAN,"Kinh in Ho Chi Minh City, Vietnam",HG01846
1426,EAST ASIAN,"Kinh in Ho Chi Minh City, Vietnam",HG01847
1427,EAST ASIAN,"Kinh in Ho Chi Minh City, Vietnam",HG01848
1428,EAST ASIAN,"Kinh in Ho Chi Minh City, Vietnam",HG01849
1429,EAST ASIAN,"Kinh in Ho Chi Minh City, Vietnam",HG01850
1430,EAST ASIAN,"Kinh in Ho Chi Minh City, Vietnam",HG01851
1431,EAST ASIAN,"Kinh in Ho Chi Minh City, Vietnam",HG01852
1432,EAST ASIAN,"Kinh in Ho Chi Minh City, Vietnam",HG01853
1433,EAST ASIAN,"Kinh in Ho Chi Minh City, Vietnam",HG01855
1434,EAST ASIAN,"Kinh in Ho Chi Minh City, Vietnam",HG01857
1435,EAST ASIAN,"Kinh in Ho Chi Minh City, Vietnam",HG01858
1436,EAST ASIAN,"Kinh in Ho Chi Minh City, Vietnam",HG01859
1437,EAST ASIAN,"Kinh in Ho Chi Minh City, Vietnam",HG01860
1438,EAST ASIAN,"Kinh in Ho Chi Minh City, Vietnam",HG01861
1439,EAST ASIAN,"Kinh in Ho Chi Minh City, Vietnam",HG01862
1440,EAST ASIAN,"Kinh in Ho Chi Minh City, Vietnam",HG01863
1441,EAST ASIAN,"Kinh in Ho Chi Minh City, Vietnam",HG01864
1442,EAST ASIAN,"Kinh in Ho Chi Minh City, Vietnam",HG01865
1443,EAST ASIAN,"Kinh in Ho Chi Minh City, Vietnam",HG01866
1444,EAST ASIAN,"Kinh in Ho Chi Minh City, Vietnam",HG01867
1445,EAST ASIAN,"Kinh in Ho Chi Minh City, Vietnam",HG01868
1446,EAST ASIAN,"Kinh in Ho Chi Minh City, Vietnam",HG01869
1447,EAST ASIAN,"Kinh in Ho Chi Minh City, Vietnam",HG01870
1448,EAST ASIAN,"Kinh in Ho Chi Minh City, Vietnam",HG01871
1449,EAST ASIAN,"Kinh in Ho Chi Minh City, Vietnam",HG01872
1450,EAST ASIAN,"Kinh in Ho Chi Minh City, Vietnam",HG01873
1451,EAST ASIAN,"Kinh in Ho Chi Minh City, Vietnam",HG01874
1452,EAST ASIAN,"Kinh in Ho Chi Minh City, Vietnam",HG01878
1453,EAST ASIAN,"Kinh in Ho Chi Minh City, Vietnam",HG02016
1454,EAST ASIAN,"Kinh in Ho Chi Minh City, Vietnam",HG02017
1455,EAST ASIAN,"Kinh in Ho Chi Minh City, Vietnam",HG02019
